Comedian,Comedian_Probability,Footballer,Footballer_Probability,Combined_Probability,Rounded_Probability
Joe Thomas,0.0020061239573434,Ashley Clarke,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Ciaran Thompson,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,George Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Lorenz Ferdinand,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Finlay Tunstall,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Abbey Clarke,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Jacob Owen,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Harrison Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Jessica Simpson,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Jay Robinson,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Louis Page,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Bailey Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Luke Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Jack Bates,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Charlie Wilson,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Ben Crompton,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,James Plant,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Kane Richardson,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Junior Dixon,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Kieran Phillips,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Noah Cooper,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,George Pedley,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Finlay Tunstall,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Jacob Owen,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Harrison Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Jessica Simpson,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Jay Robinson,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Louis Page,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Bailey Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Luke Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Jack Bates,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Charlie Wilson,0.0002665802014098,5.347929286016287e-07,1e-06
Emily Atack,0.0020061239573434,Ben Crompton,0.0002665802014098,5.347929286016287e-07,1e-06
Emily Atack,0.0020061239573434,James Plant,0.0002665802014098,5.347929286016287e-07,1e-06
Emily Atack,0.0020061239573434,Kane Richardson,0.0002665802014098,5.347929286016287e-07,1e-06
Emily Atack,0.0020061239573434,Junior Dixon,0.0002665802014098,5.347929286016287e-07,1e-06
Emily Atack,0.0020061239573434,Ciaran Thompson,0.0002665802014098,5.347929286016287e-07,1e-06
Emily Atack,0.0020061239573434,Ashley Clarke,0.0002665802014098,5.347929286016287e-07,1e-06
Emily Atack,0.0020061239573434,Sam Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Emily Atack,0.0020061239573434,Jack Butler,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Abbey Clarke,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Lorenz Ferdinand,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Joshua Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,George Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Charlie Waller,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Aston Daley,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Carlos Richards,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Ava Baker,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Ryan Kingsford,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Josh Dixon,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Bradley Williams,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Joe Rye,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Leo Graham,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Ben Williams,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,James Carr,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Jack Hall,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Avan Jones,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Caleb Roberts,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Callum Wilson,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Joseph Johnson,0.0002665802014098,5.347929286016287e-07,1e-06
Joe Thomas,0.0020061239573434,Cameron Wilson,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Cameron Wilson,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Joseph Johnson,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Callum Wilson,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Avan Jones,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Callum Wilson,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Joseph Johnson,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Cameron Wilson,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,George Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Lorenz Ferdinand,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Finlay Tunstall,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Abbey Clarke,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Jacob Owen,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Harrison Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Jessica Simpson,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Jay Robinson,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Louis Page,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Bailey Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Luke Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Jack Bates,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Charlie Wilson,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Ben Crompton,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Caleb Roberts,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Jack Hall,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Kane Richardson,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,James Carr,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Jack Bray,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Jaden Dixon,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Bobby Jones,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Kieran Phillips,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Noah Cooper,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,George Pedley,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Joshua Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Charlie Waller,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Aston Daley,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Carlos Richards,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Ava Baker,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Ryan Kingsford,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Josh Dixon,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Bradley Williams,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Joe Rye,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Leo Graham,0.0002665802014098,5.347929286016287e-07,1e-06
Isy Suttie,0.0020061239573434,Ben Williams,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,James Plant,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Junior Dixon,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Caleb Roberts,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Jaden Dixon,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Kieran Phillips,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Noah Cooper,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,George Pedley,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Joshua Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Charlie Waller,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Aston Daley,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Carlos Richards,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Ava Baker,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Ryan Kingsford,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Josh Dixon,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Bradley Williams,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Joe Rye,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Leo Graham,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Ben Williams,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,James Carr,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Jack Hall,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Avan Jones,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Bobby Jones,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Jack Bray,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Ciaran Thompson,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Arian Allen,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Ashley Clarke,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Sam Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Jack Butler,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Taine Anderson,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Donnell Thomas,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Adam Berry,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Charlie Berry,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Alfie Cresswell,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Jack Moore,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Bradley Holmes,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Jake Richards,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Jack Morris,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Matt Richards,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Tom Booth,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Dylan Hill,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Joseph Richards,0.0002665802014098,5.347929286016287e-07,1e-06
Ben Willbond,0.0020061239573434,Charlie Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Emily Atack,0.0020061239573434,Tom Booth,0.0002665802014098,5.347929286016287e-07,1e-06
Emily Atack,0.0020061239573434,Dylan Hill,0.0002665802014098,5.347929286016287e-07,1e-06
Emily Atack,0.0020061239573434,Joseph Richards,0.0002665802014098,5.347929286016287e-07,1e-06
Matt Richardson,0.0020061239573434,Jack Moore,0.0002665802014098,5.347929286016287e-07,1e-06
Matt Richardson,0.0020061239573434,Ashley Clarke,0.0002665802014098,5.347929286016287e-07,1e-06
Matt Richardson,0.0020061239573434,Sam Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Matt Richardson,0.0020061239573434,Jack Butler,0.0002665802014098,5.347929286016287e-07,1e-06
Matt Richardson,0.0020061239573434,Taine Anderson,0.0002665802014098,5.347929286016287e-07,1e-06
Matt Richardson,0.0020061239573434,Donnell Thomas,0.0002665802014098,5.347929286016287e-07,1e-06
Matt Richardson,0.0020061239573434,Adam Berry,0.0002665802014098,5.347929286016287e-07,1e-06
Matt Richardson,0.0020061239573434,Charlie Berry,0.0002665802014098,5.347929286016287e-07,1e-06
Matt Richardson,0.0020061239573434,Alfie Cresswell,0.0002665802014098,5.347929286016287e-07,1e-06
Matt Richardson,0.0020061239573434,Bradley Holmes,0.0002665802014098,5.347929286016287e-07,1e-06
Emily Atack,0.0020061239573434,Charlie Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Matt Richardson,0.0020061239573434,Jake Richards,0.0002665802014098,5.347929286016287e-07,1e-06
Matt Richardson,0.0020061239573434,Jack Morris,0.0002665802014098,5.347929286016287e-07,1e-06
Matt Richardson,0.0020061239573434,Matt Richards,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Carlos Richards,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Aston Daley,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Charlie Waller,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Joshua Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,George Pedley,0.0002665802014098,5.347929286016287e-07,1e-06
Matt Richardson,0.0020061239573434,Ciaran Thompson,0.0002665802014098,5.347929286016287e-07,1e-06
Matt Richardson,0.0020061239573434,Junior Dixon,0.0002665802014098,5.347929286016287e-07,1e-06
Matt Richardson,0.0020061239573434,Kane Richardson,0.0002665802014098,5.347929286016287e-07,1e-06
Matt Richardson,0.0020061239573434,James Plant,0.0002665802014098,5.347929286016287e-07,1e-06
Matthew Holness,0.0020061239573434,Callum Wilson,0.0002665802014098,5.347929286016287e-07,1e-06
Matthew Holness,0.0020061239573434,Joseph Johnson,0.0002665802014098,5.347929286016287e-07,1e-06
Matthew Holness,0.0020061239573434,Cameron Wilson,0.0002665802014098,5.347929286016287e-07,1e-06
Matthew Holness,0.0020061239573434,George Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Matthew Holness,0.0020061239573434,Lorenz Ferdinand,0.0002665802014098,5.347929286016287e-07,1e-06
Matthew Holness,0.0020061239573434,Finlay Tunstall,0.0002665802014098,5.347929286016287e-07,1e-06
Matthew Holness,0.0020061239573434,Abbey Clarke,0.0002665802014098,5.347929286016287e-07,1e-06
Matthew Holness,0.0020061239573434,Jacob Owen,0.0002665802014098,5.347929286016287e-07,1e-06
Matthew Holness,0.0020061239573434,Harrison Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Matthew Holness,0.0020061239573434,Jessica Simpson,0.0002665802014098,5.347929286016287e-07,1e-06
Matthew Holness,0.0020061239573434,Jay Robinson,0.0002665802014098,5.347929286016287e-07,1e-06
Matthew Holness,0.0020061239573434,Louis Page,0.0002665802014098,5.347929286016287e-07,1e-06
Matthew Holness,0.0020061239573434,Bailey Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Matthew Holness,0.0020061239573434,Luke Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Matthew Holness,0.0020061239573434,Jack Bates,0.0002665802014098,5.347929286016287e-07,1e-06
Matthew Holness,0.0020061239573434,Charlie Wilson,0.0002665802014098,5.347929286016287e-07,1e-06
Matt Richardson,0.0020061239573434,Ben Crompton,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Noah Cooper,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Kieran Phillips,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Bobby Jones,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Ciaran Thompson,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Kane Richardson,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,James Plant,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Ben Crompton,0.0002665802014098,5.347929286016287e-07,1e-06
Emily Atack,0.0020061239573434,Charlie Wilson,0.0002665802014098,5.347929286016287e-07,1e-06
Emily Atack,0.0020061239573434,Jack Bates,0.0002665802014098,5.347929286016287e-07,1e-06
Emily Atack,0.0020061239573434,Luke Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Emily Atack,0.0020061239573434,Bailey Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Emily Atack,0.0020061239573434,Louis Page,0.0002665802014098,5.347929286016287e-07,1e-06
Emily Atack,0.0020061239573434,Jay Robinson,0.0002665802014098,5.347929286016287e-07,1e-06
Emily Atack,0.0020061239573434,Jessica Simpson,0.0002665802014098,5.347929286016287e-07,1e-06
Emily Atack,0.0020061239573434,Harrison Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Emily Atack,0.0020061239573434,Jacob Owen,0.0002665802014098,5.347929286016287e-07,1e-06
Emily Atack,0.0020061239573434,Abbey Clarke,0.0002665802014098,5.347929286016287e-07,1e-06
Emily Atack,0.0020061239573434,Finlay Tunstall,0.0002665802014098,5.347929286016287e-07,1e-06
Emily Atack,0.0020061239573434,Lorenz Ferdinand,0.0002665802014098,5.347929286016287e-07,1e-06
Emily Atack,0.0020061239573434,George Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Seann Walsh,0.0020061239573434,Harrison Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Junior Dixon,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Ashley Clarke,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Jaden Dixon,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Sam Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Jack Bray,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Arian Allen,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Charlie Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Joseph Richards,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Dylan Hill,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Tom Booth,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Matt Richards,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Jack Morris,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Jake Richards,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Bradley Holmes,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Jack Moore,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Alfie Cresswell,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Charlie Berry,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Adam Berry,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Donnell Thomas,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Taine Anderson,0.0002665802014098,5.347929286016287e-07,1e-06
Jeremy Dyson,0.0020061239573434,Jack Butler,0.0002665802014098,5.347929286016287e-07,1e-06
Matthew Holness,0.0020061239573434,Caleb Roberts,0.0002665802014098,5.347929286016287e-07,1e-06
Matthew Holness,0.0020061239573434,Avan Jones,0.0002665802014098,5.347929286016287e-07,1e-06
Matthew Holness,0.0020061239573434,Jack Hall,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Ben Williams,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Jack Hall,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Avan Jones,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Caleb Roberts,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Callum Wilson,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Joseph Johnson,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Cameron Wilson,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,George Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Lorenz Ferdinand,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Finlay Tunstall,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Abbey Clarke,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Jacob Owen,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Harrison Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Jessica Simpson,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Jay Robinson,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Louis Page,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Bailey Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Luke Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,James Carr,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Leo Graham,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Charlie Wilson,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Joe Rye,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Joseph Richards,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Charlie Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Arian Allen,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Jack Bray,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Jaden Dixon,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Bobby Jones,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Kieran Phillips,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Noah Cooper,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,George Pedley,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Joshua Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Charlie Waller,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Aston Daley,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Carlos Richards,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Ava Baker,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Ryan Kingsford,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Josh Dixon,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Bradley Williams,0.0002665802014098,5.347929286016287e-07,1e-06
Rachel Parris,0.0020061239573434,Jack Bates,0.0002665802014098,5.347929286016287e-07,1e-06
Matthew Holness,0.0020061239573434,Ben Crompton,0.0002665802014098,5.347929286016287e-07,1e-06
Matthew Holness,0.0020061239573434,James Carr,0.0002665802014098,5.347929286016287e-07,1e-06
Matthew Holness,0.0020061239573434,Charlie Smith,0.0002665802014098,5.347929286016287e-07,1e-06
Matthew Holness,0.0020061239573434,Jack Bray,0.0002665802014098,5.347929286016287e-07,1e-06
Matthew Holness,0.0020061239573434,Jaden Dixon,0.0002665802014098,5.347929286016287e-07,1e-06
